precision,recall,micro_f1,macro_f1,file_id
0.8310502283105022,0.6867924528301886,0.7520661157024793,0.7661253754705858,36325
0.9004329004329005,0.7074829931972789,0.7923809523809523,0.7923019833623549,9082
0.5728643216080402,0.456,0.5077951002227171,0.49559435000611474,38687
0.8150943396226416,0.717607973421927,0.7632508833922261,0.7351873498822112,20786
0.5029940119760479,0.2545454545454545,0.3380281690140845,0.3361293842425918,18437
0.7076923076923077,0.7076923076923077,0.7076923076923077,0.6857072829131653,11413
0.6046511627906976,0.6046511627906976,0.6046511627906976,0.5863636363636363,40890
0.431438127090301,0.43728813559322033,0.43434343434343436,0.4606465583028083,20369
0.9090909090909091,0.8108108108108109,0.8571428571428571,0.7164502164502164,11611
0.0,0.0,0.0,0.0,41740
0.4382716049382716,0.4382716049382716,0.4382716049382716,0.43397542000483175,12325
0.8273381294964028,0.782312925170068,0.8041958041958042,0.7858796296296298,34484
0.66,0.6470588235294118,0.6534653465346535,0.6176525680202151,40305
0.7155555555555555,0.5919117647058824,0.647887323943662,0.6546214279547613,2713
0.35714285714285715,0.2777777777777778,0.31250000000000006,0.12380952380952381,3169
0.6224489795918368,0.5865384615384616,0.6039603960396039,0.610657596371882,18436
0.6025641025641025,0.6911764705882353,0.6438356164383562,0.615625,33116
0.6767676767676768,0.6633663366336634,0.67,0.651854920147603,27017
0.5,0.5714285714285714,0.5333333333333333,0.4915178571428572,27598
0.32857142857142857,0.35658914728682173,0.3420074349442379,0.35687093925185354,12279
0.7363344051446945,0.5599022004889975,0.6361111111111111,0.5823246156745658,22351
0.89453125,0.7178683385579937,0.7965217391304347,0.7717503315398052,42302
0.8818181818181818,0.33448275862068966,0.485,0.39709446536369614,21699
0.6086956521739131,0.7,0.6511627906976744,0.5940934065934066,19851
0.5208333333333334,0.5,0.5102040816326531,0.4842472342472342,53780
0.2808988764044944,0.21551724137931033,0.24390243902439024,0.2393694469781426,31924
0.6187683284457478,0.5733695652173914,0.5952045133991537,0.5956412601670705,22780
0.5337837837837838,0.4817073170731707,0.5064102564102564,0.5030391235748378,20430
0.6818181818181818,0.4838709677419355,0.5660377358490567,0.5589743589743589,12455
0.7235772357723578,0.5741935483870968,0.6402877697841727,0.6144035973228519,1219
0.7567567567567568,0.49872773536895676,0.6012269938650308,0.536885457164095,42505
0.5454545454545454,0.21686746987951808,0.31034482758620685,0.1911051911051911,4605
0.0,0.0,0.0,0.0,44404
0.85,0.8292682926829268,0.8395061728395061,0.7994444444444444,47119
0.4482758620689655,0.3333333333333333,0.38235294117647056,0.3443877551020408,45108
0.38461538461538464,0.35714285714285715,0.3703703703703704,0.3333333333333333,22622
0.9213483146067416,0.7321428571428571,0.8159203980099502,0.8144660894660894,53781
0.7611940298507462,0.5604395604395604,0.6455696202531646,0.5559074605949605,31474
0.6090225563909775,0.4682080924855491,0.5294117647058824,0.5365922758236663,22342
0.3958333333333333,0.37254901960784315,0.38383838383838387,0.38054112554112557,36492
0.8936170212765957,0.7526881720430108,0.8171206225680934,0.8154361345656893,49534
0.6097560975609756,0.5747126436781609,0.5917159763313609,0.6040308833084891,39206
0.8294117647058824,0.7212276214833759,0.7715458276333791,0.7471542179672089,29001
0.6847826086956522,0.5887850467289719,0.6331658291457286,0.6016669931375813,36684
0.8421052631578947,0.5863874345549738,0.691358024691358,0.6751920367214485,20804
0.5882352941176471,0.5,0.5405405405405405,0.4956790123456789,27414
0.7876106194690266,0.6980392156862745,0.7401247401247402,0.7297563343519226,50111
0.5735294117647058,0.5416666666666666,0.557142857142857,0.5408836374353615,11164
0.0,0.0,0.0,0.0,32965
0.5744047619047619,0.6701388888888888,0.6185897435897435,0.5279703736434506,46014
0.25,0.3181818181818182,0.28,0.27424242424242423,31920
0.6914893617021277,0.6018518518518519,0.6435643564356436,0.6212637362637363,20178
0.691358024691358,0.19112627986348124,0.29946524064171126,0.1562824139474494,10939
0.7444444444444445,0.6442307692307693,0.6907216494845362,0.6811209467224505,1630
0.0,0.0,0.0,0.0,28444
0.4375,0.3076923076923077,0.3612903225806452,0.3468922676239749,32408
0.8666666666666667,0.7155963302752294,0.7839195979899497,0.7877505210838545,1181
0.8863636363636364,0.7959183673469388,0.8387096774193548,0.8430141287284144,32420
0.32857142857142857,0.5609756097560976,0.41441441441441446,0.2950140056022409,36493
0.869281045751634,0.7348066298342542,0.7964071856287425,0.7354340104340105,37955
0.7721518987341772,0.6559139784946236,0.7093023255813953,0.7092002768473357,10454
0.6884735202492211,0.6368876080691642,0.6616766467065869,0.6730412425265365,22355
0.7529411764705882,0.6183574879227053,0.6790450928381963,0.6874539156624717,36334
0.8478260869565217,0.7647058823529411,0.8041237113402062,0.7602258852258853,37764
0.8888888888888888,0.6881720430107527,0.7757575757575758,0.7858288770053476,4004
0.8939393939393939,0.5583596214511041,0.687378640776699,0.49802152579930353,34912
0.6745562130177515,0.6477272727272727,0.6608695652173913,0.6554482554482555,28254
0.8789237668161435,0.7808764940239044,0.8270042194092826,0.8056024367789073,28240
0.2753623188405797,0.051490514905149054,0.08675799086757992,0.07287958954625623,46228
0.8996138996138996,0.7715231788079471,0.8306595365418895,0.8271643508007146,26735
0.5909090909090909,0.639344262295082,0.6141732283464568,0.5888021822232348,54374
0.7828947368421053,0.7041420118343196,0.7414330218068536,0.7295282303902995,34481
0.875,0.6829268292682927,0.767123287671233,0.7529714729714729,28725
0.8220338983050848,0.7293233082706767,0.7729083665338645,0.7838904545173895,31506
0.8763440860215054,0.7990196078431373,0.835897435897436,0.8185777516134659,29413
0.6645569620253164,0.5898876404494382,0.625,0.6259759847995143,18382
0.5974025974025974,0.5348837209302325,0.5644171779141104,0.4570586276468629,41585
0.8135593220338984,0.6956521739130435,0.75,0.7389512720395074,54956
0.6825396825396826,0.6417910447761194,0.6615384615384614,0.6243428770518553,39204
0.7272727272727273,0.6153846153846154,0.6666666666666667,0.665326736755308,45330
0.0,0.0,0.0,0.0,12526
0.7647058823529411,0.5652173913043478,0.65,0.6499999999999999,28889
0.6700680272108843,0.5628571428571428,0.6118012422360248,0.5984354158082971,34522
0.7720588235294118,0.42168674698795183,0.5454545454545454,0.31469084688336024,35667
0.7526881720430108,0.6086956521739131,0.673076923076923,0.6527528027528028,34237
0.7248908296943232,0.6561264822134387,0.6887966804979254,0.6903818051783014,18291
0.6666666666666666,0.6583850931677019,0.6625,0.6393429487179487,34753
0.6346153846153846,0.6,0.616822429906542,0.6187678062678063,18508
0.0,0.0,0.0,0.0,27667
0.7959183673469388,0.65,0.7155963302752293,0.7143221361971361,6926
0.5760869565217391,0.33974358974358976,0.4274193548387097,0.2952309727309727,48277
0.5362318840579711,0.4457831325301205,0.4868421052631579,0.4039946981123452,48511
0.7142857142857143,0.6666666666666666,0.689655172413793,0.6825735992402658,42982
0.4339622641509434,0.359375,0.3931623931623932,0.32160753190164953,51256
0.6909090909090909,0.41454545454545455,0.5181818181818182,0.36953912945292255,39854
0.6666666666666666,0.3192488262910798,0.4317460317460317,0.3347435392889938,11129
0.8717948717948718,0.6754966887417219,0.7611940298507464,0.7581563938706796,2994
0.852112676056338,0.7586206896551724,0.8026533996683249,0.7888483443950196,45544
0.7578947368421053,0.6075949367088608,0.6744730679156908,0.5037484221166166,36025
0.0,0.0,0.0,0.0,26236
0.3111111111111111,0.3218390804597701,0.3163841807909604,0.3185056136275649,38183
0.6056338028169014,0.6231884057971014,0.6142857142857142,0.5949820294647881,27048
0.8473282442748091,0.6788990825688074,0.7538200339558574,0.7468735024791938,34008
0.8740740740740741,0.7662337662337663,0.8166089965397924,0.8181994547084063,38381
0.7211895910780669,0.5038961038961038,0.5932721712538227,0.5545803334596439,24743
0.8409090909090909,0.7708333333333334,0.8043478260869567,0.8209325396825398,23004
0.7597173144876325,0.6160458452722063,0.680379746835443,0.5192684337447621,42361
1.0,0.9583333333333334,0.9787234042553191,0.9722222222222222,21375
0.6632653061224489,0.6018518518518519,0.6310679611650485,0.5788332104687917,55386
0.20689655172413793,0.4,0.2727272727272727,0.2422222222222222,39260
0.6756756756756757,0.625,0.6493506493506493,0.6096403596403596,33759
0.0,0.0,0.0,0.0,22654
0.773109243697479,0.6344827586206897,0.696969696969697,0.7116277188359569,12797
0.6923076923076923,0.6403162055335968,0.6652977412731006,0.6530425492382015,34793
0.7175572519083969,0.3076923076923077,0.4306987399770905,0.27999464401903423,49817
0.6071428571428571,0.6355140186915887,0.6210045662100456,0.6262627242039007,54891
0.9523809523809523,0.5298013245033113,0.6808510638297873,0.616938616938617,24635
0.819672131147541,0.8064516129032258,0.8130081300813008,0.7366522366522368,54462
0.88268156424581,0.6929824561403509,0.7764127764127764,0.78712160855018,38962
0.5813953488372093,0.5102040816326531,0.5434782608695652,0.5313852813852814,42016
0.7435897435897436,0.6770428015564203,0.7087576374745417,0.6930101020730296,6065
0.6442953020134228,0.5647058823529412,0.6018808777429466,0.6130915681612276,18495
0.9090909090909091,0.6626506024096386,0.7665505226480838,0.7064075222163456,23371
0.6211453744493393,0.7621621621621621,0.6844660194174759,0.5744426208711924,40991
0.8461538461538461,0.6111111111111112,0.7096774193548387,0.7296296296296297,48498
0.5081967213114754,0.39490445859872614,0.4444444444444444,0.3755886970172684,48117
0.4330708661417323,0.40441176470588236,0.4182509505703422,0.3653454184349325,40239
0.40540540540540543,0.3448275862068966,0.3726708074534162,0.3320629767058338,54062
0.9622641509433962,0.85,0.9026548672566371,0.8987554112554113,11258
0.6666666666666666,0.5511811023622047,0.603448275862069,0.6067032504532504,47750
0.6818181818181818,0.5042016806722689,0.5797101449275363,0.5770744397214985,37466
0.803921568627451,0.6612903225806451,0.7256637168141592,0.7236331569664902,19943
0.5902777777777778,0.5555555555555556,0.5723905723905723,0.568615880851175,10967
0.4117647058823529,0.09271523178807947,0.15135135135135136,0.08943623426382045,48259
0.7070707070707071,0.5555555555555556,0.6222222222222223,0.5324211502782931,20324
0.9705882352941176,0.7951807228915663,0.8741721854304635,0.8703824802648331,45580
0.797945205479452,0.6852941176470588,0.7373417721518988,0.7170344827907853,35926
0.9626168224299065,0.7862595419847328,0.8655462184873949,0.8676548153221579,24817
0.5555555555555556,0.36363636363636365,0.4395604395604396,0.3637769637769638,24631
0.7121212121212122,0.6482758620689655,0.6787003610108303,0.6781527429486612,39476
0.84472049689441,0.7513812154696132,0.7953216374269005,0.7791373309230453,45152
0.0,0.0,0.0,0.0,4930
0.5675675675675675,0.4772727272727273,0.5185185185185185,0.4819624819624819,44099
0.2894736842105263,0.2682926829268293,0.27848101265822783,0.2315289648622982,25465
0.72,0.32142857142857145,0.4444444444444445,0.27752375829298903,42398
0.7309417040358744,0.7912621359223301,0.7599067599067598,0.744039475468177,53281
0.7391304347826086,0.7142857142857143,0.7264957264957266,0.708908051013314,26178
0.9397590361445783,0.6872246696035242,0.7938931297709922,0.7674143166553036,11703
0.3565217391304348,0.6949152542372882,0.47126436781609193,0.3430952380952381,35306
0.671875,0.6209386281588448,0.6454033771106943,0.6497190146454852,22849
0.8702702702702703,0.679324894514768,0.7630331753554503,0.7647013810115414,9543
0.6666666666666666,0.6451612903225806,0.6557377049180327,0.6593406593406593,18257
0.5131578947368421,0.4936708860759494,0.5032258064516129,0.5123640248640249,32521
0.0,0.0,0.0,0.0,6026 
0.8398876404494382,0.7550505050505051,0.7952127659574468,0.7512515601305834,26781
0.7276264591439688,0.6631205673758865,0.6938775510204082,0.6861321302810665,118633
0.875,0.44680851063829785,0.591549295774648,0.34516806722689075,41733
0.0,0.0,0.0,0.0,36593
0.7473684210526316,0.5071428571428571,0.6042553191489362,0.45661976911976904,39677
0.7354497354497355,0.6556603773584906,0.6932668329177057,0.6804834054834056,24626
0.5769230769230769,0.5555555555555556,0.5660377358490566,0.331588527666959,44475
0.925,0.7872340425531915,0.8505747126436781,0.8316239316239317,47168
0.31868131868131866,0.2396694214876033,0.27358490566037735,0.2765726697544879,11448
0.0,0.0,0.0,0.0,35267
0.0,0.0,0.0,0.0,36815
0.7916666666666666,0.7215189873417721,0.7549668874172185,0.7575473137973138,19174
0.664179104477612,0.6180555555555556,0.6402877697841727,0.6416332510082511,16521
0.5808580858085809,0.4583333333333333,0.5123726346433769,0.4877539857803016,20044
0.5,0.4675324675324675,0.48322147651006714,0.4636167073667074,47961
0.21348314606741572,0.08260869565217391,0.11912225705329152,0.10032160300017444,20291
0.0,0.0,0.0,0.0,18268 
0.7950819672131147,0.7376425855513308,0.7652859960552268,0.7465386970639072,43934
0.5263157894736842,0.4878048780487805,0.5063291139240507,0.4370920745920746,27646
0.8095238095238095,0.7212121212121212,0.7628205128205128,0.747895226466655,22925
0.625,0.42857142857142855,0.5084745762711864,0.2862013951586144,46910
0.7461928934010152,0.6475770925110133,0.6933962264150944,0.6592690642690642,52971
0.9285714285714286,0.8666666666666667,0.896551724137931,0.889423076923077,37125
0.0,0.0,0.0,0.0,44849
0.0,0.0,0.0,0.0,32707
0.7243589743589743,0.23443983402489627,0.3542319749216301,0.14183250959566748,11653
0.8095238095238095,0.85,0.8292682926829269,0.8300653594771242,45570
0.6865671641791045,0.6388888888888888,0.6618705035971223,0.6284243534243534,27493
0.8113207547169812,0.6323529411764706,0.7107438016528926,0.728733412556942,1516
0.0,0.0,0.0,0.0,33418
0.7692307692307693,0.5,0.6060606060606061,0.6203007518796992,35733
0.8544303797468354,0.6490384615384616,0.7377049180327868,0.7348147815275842,28776
0.5555555555555556,0.8333333333333334,0.6666666666666667,0.5833333333333333,44451
0.53125,0.8095238095238095,0.6415094339622642,0.50503663003663,39337
0.7,0.1728395061728395,0.2772277227722772,0.1338291338291338,39323
0.6206896551724138,0.6,0.6101694915254238,0.6267195767195767,18514
0.5980392156862745,0.488,0.5374449339207048,0.5102702852702853,22111
0.8367346938775511,0.7321428571428571,0.7809523809523811,0.735042735042735,21356
0.7391304347826086,0.7391304347826086,0.7391304347826085,0.7391304347826086,27055
0.4634146341463415,0.4367816091954023,0.4497041420118343,0.453030303030303,41105
0.5432098765432098,0.5365853658536586,0.5398773006134969,0.4799577173526753,25468
0.9369369369369369,0.7761194029850746,0.8489795918367348,0.8278596093855993,37078
0.6037735849056604,0.4507042253521127,0.5161290322580645,0.4408239301118558,44282
0.9538461538461539,0.8378378378378378,0.8920863309352518,0.8801160960251869,9570
0.7153284671532847,0.7,0.7075812274368231,0.6706750040083373,3854
0.6162790697674418,0.45493562231759654,0.5234567901234567,0.5265558787617611,38942
0.5764705882352941,0.4188034188034188,0.4851485148514851,0.4103002817288532,4336
0.9242424242424242,0.6192893401015228,0.7416413373860182,0.7023347312409813,1528
0.7163461538461539,0.5265017667844523,0.6069246435845213,0.5224267018384665,22258
0.8,0.6363636363636364,0.7088607594936709,0.6965827078309216,39678
0.6060606060606061,0.4,0.4819277108433735,0.20373303167420814,35056
0.6885245901639344,0.3559322033898305,0.4692737430167597,0.4817352400685734,4135
0.6666666666666666,0.5428571428571428,0.5984251968503936,0.5336920244160063,27644
0.8333333333333334,0.6845238095238095,0.7516339869281047,0.7234679810359884,19147
0.6419753086419753,0.6265060240963856,0.6341463414634146,0.6138750138750139,18503
0.7473404255319149,0.683698296836983,0.7141041931385007,0.6978307524533637,36198
0.8881118881118881,0.79375,0.8382838283828383,0.8324402650489607,6865
0.9117647058823529,0.8773584905660378,0.8942307692307693,0.8572420634920636,39095
0.7569444444444444,0.6749226006191951,0.7135842880523732,0.6997173932246075,39056
0.8514851485148515,0.6209386281588448,0.7181628392484343,0.7343725337169155,11916
0.32981530343007914,0.2934272300469484,0.31055900621118016,0.2185213818211754,19396
0.6293706293706294,0.47619047619047616,0.5421686746987953,0.43074433177172905,11721
0.42105263157894735,0.1509433962264151,0.22222222222222224,0.11821511821511822,4737
0.0,0.0,0.0,0.0,32265
0.21739130434782608,0.23809523809523808,0.22727272727272724,0.21080808080808078,27640
0.6878048780487804,0.6619718309859155,0.6746411483253588,0.6666263424075924,18473
0.8178137651821862,0.5754985754985755,0.6755852842809364,0.5601602786440515,11696
0.45454545454545453,0.5421686746987951,0.4945054945054945,0.5039578477078477,48046
0.3695652173913043,0.5964912280701754,0.4563758389261745,0.3808539944903581,44133
0.7295081967213115,0.7295081967213115,0.7295081967213115,0.5797273982056591,6294
0.0,0.0,0.0,0.0,42768
0.5294117647058824,0.14285714285714285,0.22499999999999998,0.10922410922410922,41507
0.6290322580645161,0.5342465753424658,0.5777777777777777,0.508228059708323,6041
0.7922077922077922,0.3505747126436782,0.4860557768924303,0.32006882006882004,22077
0.47317073170731705,0.46190476190476193,0.4674698795180723,0.4502357210690544,28348
0.722007722007722,0.6750902527075813,0.6977611940298508,0.6659666327228089,24572
0.5625,0.5675675675675675,0.5650224215246636,0.5398666148666149,17345
0.47058823529411764,0.43243243243243246,0.4507042253521127,0.45769230769230773,44735
0.7321428571428571,0.7321428571428571,0.7321428571428571,0.7154182140692533,48858
0.8695652173913043,0.7407407407407407,0.7999999999999999,0.8253968253968255,17421
0.6966292134831461,0.34444444444444444,0.46096654275092935,0.3821859687931117,41101
0.7222222222222222,0.21311475409836064,0.3291139240506329,0.1465201465201465,10831
0.6590909090909091,0.5742574257425742,0.6137566137566137,0.630982905982906,35441
0.7090909090909091,0.7090909090909091,0.7090909090909091,0.652920227920228,40753
0.6985507246376812,0.5878048780487805,0.6384105960264901,0.6303242979464316,11246
0.6193181818181818,0.45228215767634855,0.5227817745803357,0.4478772177814585,55362
0.7854671280276817,0.6696165191740413,0.7229299363057325,0.7150354275354275,11534
0.8222222222222222,0.5266903914590747,0.6420824295010846,0.5963865499579785,8898
0.5833333333333334,0.5185185185185185,0.5490196078431373,0.5642701525054467,48284
0.5625,0.4909090909090909,0.5242718446601942,0.494973544973545,27482
0.5833333333333334,0.5384615384615384,0.5599999999999999,0.5632565846851562,18666
0.6744186046511628,0.6170212765957447,0.6444444444444444,0.6543040293040293,17233
0.5968992248062015,0.5422535211267606,0.5682656826568265,0.5647303179911877,17232
0.0,0.0,0.0,0.0,30855
0.66,0.4925373134328358,0.5641025641025641,0.5177153891859774,2998
0.6666666666666666,0.5846153846153846,0.6229508196721312,0.6172710622710623,26992
0.9022222222222223,0.7807692307692308,0.8371134020618557,0.805955264377142,21582
0.34285714285714286,0.34285714285714286,0.34285714285714286,0.2570797258297258,27695
0.7,0.24347826086956523,0.3612903225806452,0.2732437153489785,34158
0.5411764705882353,0.4394904458598726,0.4850615114235501,0.4657570125952479,39454
0.26666666666666666,0.4444444444444444,0.33333333333333337,0.3148148148148148,36820
0.8421052631578947,0.7804878048780488,0.810126582278481,0.8126891264146167,34951
0.7169811320754716,0.6666666666666666,0.6909090909090909,0.7253253325621747,46479
0.8913043478260869,0.11388888888888889,0.2019704433497537,0.1311111111111111,46445
0.0,0.0,0.0,0.0,22896
0.0,0.0,0.0,0.0,34776
0.8717948717948718,0.7157894736842105,0.7861271676300579,0.7941403536738224,34212
0.7093023255813954,0.18484848484848485,0.2932692307692308,0.16147491867830852,28338
0.5912408759124088,0.5785714285714286,0.5848375451263538,0.5774188311688312,22832
0.5114503816793893,0.5275590551181102,0.5193798449612401,0.45953866395042864,44553
0.7903930131004366,0.5915032679738562,0.6766355140186915,0.6868656759906759,12715
0.6666666666666666,0.5906040268456376,0.6263345195729538,0.5979665759077524,4752
0.4230769230769231,0.49107142857142855,0.45454545454545453,0.45971888194110416,23325
0.20833333333333334,0.09615384615384616,0.13157894736842105,0.07342657342657342,37146
0.5376344086021505,0.5291005291005291,0.5333333333333333,0.5354632405094878,54422
0.8217821782178217,0.7033898305084746,0.7579908675799087,0.7501447778227964,5048
0.46153846153846156,0.43243243243243246,0.44651162790697674,0.4501144688644688,24846
0.7713414634146342,0.695054945054945,0.7312138728323699,0.7090243472826193,34466
0.6875,0.6111111111111112,0.6470588235294118,0.6026936026936026,35778
0.7708333333333334,0.7115384615384616,0.74,0.67168274192268,27432
0.775,0.36470588235294116,0.49600000000000005,0.256698063840921,33447
0.0,0.0,0.0,0.0,48208
0.6979166666666666,0.6350710900473934,0.6650124069478908,0.665342920967921,18417
0.9044117647058824,0.7109826589595376,0.796116504854369,0.7911267048363823,32567
0.6086956521739131,0.5753424657534246,0.5915492957746479,0.5693818980583686,22006
0.5,0.14007782101167315,0.21884498480243164,0.11616397786610552,28488
0.7111111111111111,0.5818181818181818,0.64,0.6349326599326599,19899
0.3333333333333333,0.03669724770642202,0.06611570247933884,0.051554506099960644,6144
0.6428571428571429,0.06642066420664207,0.12040133779264214,0.0699677306820164,40052
0.48148148148148145,0.8666666666666667,0.6190476190476191,0.51,27787
0.0,0.0,0.0,0.0,42309
0.3793103448275862,0.2894736842105263,0.3283582089552239,0.3130230880230881,48181
0.9442622950819672,0.7058823529411765,0.8078541374474054,0.8135924513696675,37757
0.6629213483146067,0.59,0.6243386243386243,0.6123040444247875,17322
0.6349206349206349,0.5405405405405406,0.5839416058394161,0.572408604467428,21690
0.6764705882352942,0.8518518518518519,0.7540983606557378,0.74,28878
0.5537190082644629,0.5234375,0.5381526104417671,0.5531912655413043,23093
1.0,0.5869565217391305,0.7397260273972603,0.5461951447245564,45841
0.7215189873417721,0.6151079136690647,0.6640776699029125,0.6495612047624432,39222
0.45454545454545453,0.30303030303030304,0.36363636363636365,0.28289760348583876,48424
0.5,0.4362745098039216,0.46596858638743455,0.4610901027077497,5473
0.5555555555555556,0.5172413793103449,0.5357142857142857,0.5394260060926728,18549
0.7258064516129032,0.5921052631578947,0.6521739130434783,0.6789427743973199,3823
0.6458333333333334,0.47692307692307695,0.5486725663716815,0.5391591251885369,48550
0.7211538461538461,0.6696428571428571,0.6944444444444444,0.6849773242630386,46227
0.7642276422764228,0.7014925373134329,0.7315175097276265,0.7268407920581833,34869
0.7763157894736842,0.6020408163265306,0.6781609195402298,0.6747208931419458,50120
0.6744186046511628,0.5178571428571429,0.5858585858585859,0.5341269841269841,45288
0.5128205128205128,0.35714285714285715,0.42105263157894735,0.3452737077737078,20148
0.7241379310344828,0.5833333333333334,0.6461538461538462,0.5469276094276094,40723
0.7527472527472527,0.2691552062868369,0.3965267727930535,0.28639722850249166,35357
0.6363636363636364,0.5454545454545454,0.5874125874125874,0.5972764752116979,11593
0.6666666666666666,0.5736434108527132,0.6166666666666666,0.512995444726214,19468
0.898876404494382,0.6779661016949152,0.7729468599033816,0.785242396739723,9937
0.5793650793650794,0.3133047210300429,0.40668523676880225,0.3508697823915215,17492
0.6,0.4852941176470588,0.5365853658536585,0.44880119880119884,28662
0.0,0.0,0.0,0.0,38465
0.6559139784946236,0.6853932584269663,0.6703296703296703,0.6234421828171828,46829
0.8853211009174312,0.75390625,0.8143459915611815,0.8042623140533358,22439
0.5673076923076923,0.5042735042735043,0.5339366515837104,0.5241127173480115,11018
0.8620689655172413,0.6097560975609756,0.7142857142857144,0.736111111111111,21332
0.5802469135802469,0.5053763440860215,0.5402298850574713,0.5012432012432012,31121
0.0,0.0,0.0,0.0,38850
0.7164179104477612,0.5517241379310345,0.6233766233766233,0.6308358308358307,17253
0.5925925925925926,0.5818181818181818,0.5871559633027522,0.5559440559440559,4379
0.7883211678832117,0.6585365853658537,0.717607973421927,0.7142028178792884,45272
0.754601226993865,0.6795580110497238,0.7151162790697675,0.7116662272912273,22799
0.6821192052980133,0.6319018404907976,0.6560509554140127,0.5989377248568425,19733
0.5921052631578947,0.4639175257731959,0.5202312138728323,0.530952380952381,39434
0.625531914893617,0.6,0.6124999999999999,0.6137006239947417,27756
0.7777777777777778,0.35,0.48275862068965514,0.2859960552268244,4782
0.7477477477477478,0.6102941176470589,0.6720647773279353,0.6739917036485664,20011
0.5789473684210527,0.5,0.5365853658536586,0.5523504273504274,32415
0.5891472868217055,0.37623762376237624,0.459214501510574,0.41354949422900744,5675
0.6016949152542372,0.8068181818181818,0.6893203883495145,0.6195849472165262,48150
0.5294117647058824,0.4462809917355372,0.484304932735426,0.41420624829715735,48144
0.7435897435897436,0.7435897435897436,0.7435897435897437,0.6699999999999999,30799
0.6545454545454545,0.782608695652174,0.7128712871287128,0.6015840220385674,54551
0.950920245398773,0.8959537572254336,0.9226190476190476,0.9053222990418922,49299
0.8048780487804879,0.8048780487804879,0.8048780487804877,0.8046130952380952,2681
0.0,0.0,0.0,0.0,30957
0.4090909090909091,0.42857142857142855,0.4186046511627907,0.40555555555555556,12248
0.6086956521739131,0.5316455696202531,0.5675675675675675,0.5100581587006927,32211
0.5333333333333333,0.3783783783783784,0.4426877470355732,0.3035169528184234,11423
0.863481228668942,0.8161290322580645,0.8391376451077943,0.8069178583679122,34310
0.8208955223880597,0.5851063829787234,0.6832298136645963,0.589113185289656,11190
0.7984189723320159,0.6688741721854304,0.7279279279279279,0.7339930605639161,41980
0.6744186046511628,0.6041666666666666,0.6373626373626373,0.6375942684766215,18189
0.6428571428571429,0.569620253164557,0.6040268456375839,0.6031287088979397,45715
0.8932038834951457,0.8070175438596491,0.847926267281106,0.8260961133392881,45661
0.7164179104477612,0.6956521739130435,0.7058823529411765,0.6811111111111111,16563
0.9111111111111111,0.6949152542372882,0.7884615384615385,0.7944361407277009,39580
0.5858585858585859,0.5471698113207547,0.5658536585365854,0.5811135173066674,53995
0.6638297872340425,0.5512367491166078,0.6023166023166023,0.5740630984043037,11218
0.5909090909090909,0.8125,0.6842105263157896,0.6041666666666667,38675
0.8125,0.7169117647058824,0.7617187500000001,0.7206817803408713,39796
